,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
3431,クライン,「……はは、そっか。……全部あんたにばれてたんだな」,,K-07,,,back-018-2,,,,,,,,,V-3431,,$
3432,メイア,「だから、クライン。一緒に行こう？　大丈夫。今ならきっと間に合うよ」,,K-07,,,back-018-2,,,,,,,,,,,$
3433,クライン,「……メイア」,,K-07,,,back-018-2,,,,,,,,,V-3433,,$
3434,メイア,"「私はこれからもずっと、クラインと一緒にいたい。
クラインにお菓子、作ってあげたいよ」",,K-07,,,back-018-2,,,,,,,,,,,$
3435,クライン,「……っ……」,,K-07,,,back-018-2,,,,,,,,,V-3435,,$
3436,クライン,「……オレは……」,,K-07,,,back-018-2,,,,,,,,,V-3436,,$
3437,？？？,「──クライン、ようやったな」,,K-07,,,back-018-2,,,,,,,,,V-3437,,$
3438,メイア,「……！」,,K-07,,,back-018-2,,,,,,,,,,,$
3439,グレイ,"「なるほどな。建物に追い込んで袋のネズミにするっちゅうわけか……
流石、 エースは頼りになるなあ」",,,K-07,G-02,back-018-2,,,,,,,,SE-021,V-3439,,$
3440,クライン,「ち、ちがっ……オレは……！」,,,K-07,G-02,back-018-2,,,,,,,,,V-3440,,$
3441,グレイ,「お勤めご苦労さん。こっからは俺に任せとき」,,,K-07,G-02,back-018-2,,,,,,,,,V-3441,,$
3442,メイア,「…………」,,,K-07,G-02,back-018-2,,,,,,,,,,,$
3443,メイア,「グレイさん……これ以上、クラインを苦しめるのはやめてください」,,,K-07,G-02,back-018-2,,,,,,,,,,,$
3444,グレイ,「……ん？」,,G-01,,,back-018-2,,,,,,,,,V-3444,,$
3445,メイア,"「クラインはあなたの道具じゃない。クラインの人生を弄ぶのはもうやめて。
 ……クラインは、あなたがいなくても一人で立てる」",,G-01,,,back-018-2,,,,,,,,,,,$
3446,グレイ,「……誰から聞いた？」,,G-03,,,back-018-2,,,,,,,,,V-3446,,$
3447,グレイ,「……ま、ええわ。その様子じゃハレルヤのことはぜーんぶ知っとるんやな」,,G-01,,,back-018-2,,,,,,,,,V-3447,,$
3448,グレイ,「ほなら、口出さんでくれるか？　これは軍の問題や」,,G-04,,,back-018-2,,,,,,,,,V-3448,,$
3449,グレイ,"「ハレルヤの被験者となることを望んだのはクライン。
俺はこいつの契約主として完成のために体を利用している。それだけのことや」",,G-04,,,back-018-2,,,,,,,,,V-3449,,$
3450,メイア,"「何を……最後は意思のない人形にして、
戦うだけの機械にする癖に！」",,G-04,,,back-018-2,,,,,,,,,,,$
3451,クライン,「え……？」,,K-06,,,back-018-2,,,,,,,,,V-3451,,$
3452,メイア,"「あなたの『褄紅計画』は、絶対に認めない。
これ以上、クラインの弱みに漬け込んで利用するのはやめて！」",,K-06,,,back-018-2,,,,,,,,,,,$
3453,グレイ,「……テオドアか？」,,G-04,,,back-018-2,,,,,,,,,V-3453,,$
3454,グレイ,"「……はあ……面倒なこと喋りおってからに……
『ええ子』の話は聞くもんや無 いな」",,G-04,,,back-018-2,,,,,,,,,V-3454,,$
3455,メイア,「……！」,,G-04,,,back-018-2,,,,,N-object-012,,,SE-041,,,$
3456,グレイ,「これ以上余計なこと喋られる前に、封じておかな」,,G-04,,,back-018-2,,,,,,,,,V-3456,,$
,,,,,,,,逃げる/end,どうしよう……,,,,,,,,,$
3457,メイア,「っ、あ……！」,,G-04,,,back-018-2,,,Aonly,,,,,,,,$
3458,クライン,「メイアッ！！」,,K-06,,,back-018-2/FO,,,Aonly,,,,,SE-007,V-3458,,$
3459,グレイ,"「さ、終いや。失血しすぎる前に運ばなアカンな……
クライン、おまえも手伝 いや」",,,,,,,,Aonly,,,,,,V-3459,,$
3460,クライン,「あ……あ……！」,,,,,,,,Aonly,,,,,,V-3460,,$
3461,メイア,（……何？　よく、聞こえない。何が起きたの……？）,,,,,,,,Aonly,,,,,,,,$
3462,メイア,（……真っ暗で……わからない）,,,,,,,,Aonly,,,,,,,,$
3463,メイア,（……泣きそうな声、してる……笑ってほしいのに……）,,,,,,,,Aonly,,,,,,,,$
3464,メイア,「……ク……イン……」,,,,,,,,Aonly,,,,,,,,$
3465,クライン,「……ッ！」,,,,,,,,Aonly,,,,,,V-3465,,$
3466,メイア,（ああ、もう……）,,,,,,,,Aonly,,,,,,,,$
3467,メイア,（何も、聞こえない）,,,,,,,,Aonly,,,,,,,,$
3468,,BADEND2　暗転,,,,,/FO,,,Aonly,,,,,,,,$
3469,メイア,（……っ、撃たれる……！）,,G-04,,,back-018-2,,,Bonly,,,,,,,,$
3470,クライン,「メイアッッ！！」,,K-06,,,back-018-2,,,Bonly,,,,,,V-3470,,$
3471,メイア,「わ……っ！」,,K-06,,,back-018-2/SE_textout,,,Bonly,,,,,SE-031,,,$
3472,クライン,「っ……マジで撃ちやがった……おい、平気か？」,,K-06/BU,,,back-018-2,,,Bonly,,,,,,V-3472,,$
3473,メイア,「う、うん……」,,K-06/BU,,,back-018-2,,,Bonly,,,,,,,,$
3474,メイア,（……クラインが寸前で押し倒してくれて助かった……）,,K-06/BU,,,back-018-2,,,Bonly,,,,,,,,$
3475,グレイ,「……クライン、何の真似や？」,,,K-06,G-04,back-018-2,,,Bonly,,,,,,V-3475,,$
3476,グレイ,「そこの女は捕獲対象。分かっとるよな？」,,,K-06,G-04,back-018-2,,,Bonly,,,,,,V-3476,,$
3477,クライン,「ッ……待ってくれよ……」,,,K-06,G-04,back-018-2,,,Bonly,,,,,,V-3477,,$
3478,クライン,"「グレイさん、オレ……分かんねえ。メイアはオレの大切な奴なんだ。
初めてオレをちゃんと見てくれた……そんなメイアを殺すなんて……オレ、嫌だよ……」",,,K-07,G-04,back-018-2,,,Bonly,,,,,,V-3478,,$
3479,グレイ,「……チッ。結局クズはクズのまんまか」,,,K-07,G-05,back-018-2,,,Bonly,,,,,,V-3479,,$
3480,クライン,「ッ……！」,,,K-06,G-05,back-018-2,,,Bonly,,,,,,V-3480,,$
3481,グレイ,「もうええわ、おまえ。女と一緒に死んだらええ」,,G-05,,,back-018-2/SE_textout,,,Bonly,,,,,SE-041,V-3481,,$
3482,クライン,「ッ……逃げるぞ！」,,K-08,,,back-018-2/FO,,,Bonly,,,,,SE-002,V-3482,,$
3483,メイア,「……！」,,K-08,,,back-017/FI,,,,,,,,SE-039,,,$
3484,クライン,「銀蝶隊……！　クソ、グレイさんはこうなること分かってたってのかよ……！」,,K-08,,,back-017,,,,,,,,,V-3484,,$
3485,クライン,「メイア、オレの後ろから絶対に離れるなよ！」,,K-08,,,back-017,,,,,,,,,V-3485,,$
3486,メイア,「ど、どうするの？」,,K-08,,,back-017,,,,,,,,,,,$
3487,クライン,「どうするも何も、突破するしかねえだろ！」,,K-08,,,back-017,,,,,,,,,V-3487,,$
3488,クライン,「──どけっ！！」,,K-08,,,back-017/FO,,,,,,,,SE-015,V-3488,,$
3489,クライン,"「……は……はっ……んで、こんなときに雨降ってくんだよ……
タイミング、 悪すぎだろ……！」",,K-08,,,back-001/FI,,,,,,,,SE-026,V-3489,,$
3490,クライン,「っ……メイア、平気か？　走らせちまって……辛くないか？」,,K-07,,,back-001,,,,,,,,,V-3490,,$
3491,メイア,「……っうん、私は大丈夫」,,K-07,,,back-001,,,,,,,,,,,$
3492,クライン,「そっか、よかった……」,,K-01,,,back-001,,,,,,,,,V-3492,,$
3493,クライン,「……つーか、夢中で森ん中入っちまったけど……どこだ？　ここ」,,K-07,,,back-001,,,,,,,,,V-3493,,$
3494,メイア,「あ……私、分かるよ。ここからお屋敷までの道なら」,,K-07,,,back-001,,,,,,,,,,,$
3495,メイア,"「ね、一旦お屋敷に行かない？　さっきの人たちも追ってきてるだろうし、
お屋敷まで行っちゃえば迷って撒けると思うの」",,K-07,,,back-001,,,,,,,,,,,$
3496,メイア,「それに、クラインのことも相談できる人がいるから……」,,K-07,,,back-001,,,,,,,,,,,$
3497,クライン,「…………」,,K-07,,,back-001,,,,,,,,,V-3497,,$
3498,クライン,「……メイア。さっきの話、どういうことなんだ？」,,K-02,,,back-001,,,,,,,,,V-3498,,$
3499,クライン,「計画とか……ハレルヤのこと、とか……そもそもなんであんたがそんなこと知 ってるんだ。なんでオレも知らないようなことを……」,,K-02,,,back-001,,,,,,,,,V-3499,,$
3500,隊員,「……おい！　いたか！？」,,K-02,,,back-001,,,,,,,,,,,$
3501,隊員,「こっちにはいなかった。お前はどうだ？」,,K-02,,,back-001,,,,,,,,,,,$
3502,クライン,「……！」,,K-06,,,back-001,,,,,,,,,V-3502,,$
3503,クライン,「近くまで来てる……足音からして、五人……か？」,,K-06,,,back-001,,,,,,,,,V-3503,,$
3504,クライン,「……っ」,,K-08,,,back-001,,,,,,,,,V-3504,,$
3505,クライン,（……あいつらもオレと同じハレルヤを使っているはず。ここで入れとかないと……）,,K-08,,,back-001,,,,,N-object-011,,,SE-019,V-3505,,$
3506,クライン,「…………」,,K-07,,,back-001,,,,,,,,,V-3506,,$
3507,メイア,「……クライン？」,,K-07,,,back-001,,,,,,,,,,,$
3508,クライン,「っ……くそ」,,K-08,,,back-001,,,,,,,,,V-3508,,$
3509,クライン,「こっちだ、逃げるぞ」,,K-08,,,back-001,,,,,,,,,V-3509,,$
3510,メイア,「う、うん」,,K-08,,,back-001/SO,,,,,,,,,,,$
3511,クライン,"「……ここまで来れば、流石に撒けたか。
……ったく、なんでこんなことしてんだ？　オレたち」",,K-07,,,back-001/SI,,,,,,,,,V-3511,,$
3512,メイア,"「……ごめん、クライン。本当は私だけが狙いのはずなのに、
クラインまで巻き込むことになっちゃって……」",,K-07,,,back-001,,,,,,,,,,,$
3513,クライン,「……あんたは何を知ってるんだ？　グレイさんは、オレに何を隠してるんだよ」,,K-02,,,back-001,,,,,,,,,V-3513,,$
3514,メイア,"「……全部、テオドアさんっていう人に聞いたの。
昔、グレイさんと一緒に軍で研究をしていた人らしくて……ハレルヤも、その人と見つけたんだって」",,K-02,,,back-001,,,,,,,,,,,$
3515,クライン,「テオドア……さっき、グレイさんが呟いてたな」,,K-02,,,back-001,,,,,,,,,V-3515,,$
3516,メイア,"「グレイさんの作るハレルヤは、効果が強い代わりに人への負担が酷いの。
五感の障害に、ひどくなれば吸血鬼化だって……」",,K-02,,,back-001,,,,,,,,,,,$
3517,クライン,「でも、それは投薬を続けているからだろ。薬をやめれば麻痺した機能は戻ってくるって」,,K-02,,,back-001,,,,,,,,,V-3517,,$
3518,メイア,"「きっとそれは、グレイさんの嘘だよ。
ハレルヤの毒は蓄積するもので、完全に浄化しないと失った機能は戻らない」",,K-02,,,back-001,,,,,,,,,,,$
3519,クライン,「な……っ」,,K-05,,,back-001,,,,,,,,,V-3519,,$
3520,メイア,「完成したハレルヤは圧倒的な力を与えるのと同時に、その人の自我を消し去 ってしまう」,,K-05,,,back-001,,,,,,,,,,,$
3521,メイア,"「意思の無い強化人間を集めた強い部隊を作ること……
それが、褄紅計画。グレイさんの考えていること」",,K-05,,,back-001,,,,,,,,,,,$
3522,メイア,"「このままだと銀蝶隊の隊員はみんな……人で無くなってしまう。
グレイさんに利用されて、傀儡になってしまうの」",,K-05,,,back-001,,,,,,,,,,,$
3523,クライン,「……は……なんだよ、それ」,,K-07,,,back-001,,,,,,,,,V-3523,,$
3524,クライン,「……じゃあ、オレは……『クライン・ロジエ』の存在はどうなるんだよ」,,K-07,,,back-001,,,,,,,,,V-3524,,$
3525,クライン,"「グレイさんは昔、オレを認めてくれた。
オレの存在を信じて、あの薬を託してくれたんだ」",,K-07,,,back-001,,,,,,,,,V-3525,,$
3526,クライン,「誰もオレのことなんか見向きもしなかったときに、グレイさんだけが……」,,K-07,,,back-001,,,,,,,,,V-3526,,$
3527,クライン,"「でも、それじゃあ……最終的にオレがオレで無くなるなら……
グレイさんにと って、オレは何だったんだよ……！」",,K-07,,,back-001,,,,,,,,,V-3527,,$
3528,メイア,「……それは……」,,K-05,,,back-001,,,,,,,,,,,$
3529,グレイ,「……ああ、もう。どいつもこいつもおしゃべりやな」,,G-04,,,back-001,,,,,,,,,V-3529,,$
3530,メイア,「っ、グレイさん……！」,,G-04,,,back-001,,,,,,,,,,,$
3531,グレイ,"「お嬢ちゃんはほんま、随分と物知りなんやなあ。
計画までぺらぺら喋りおってからに……悪い子やな」",,G-01,,,back-001,,,,,,,,,V-3531,,$
3532,メイア,「……っ」,,G-01,,,back-001,,,,,,,,,,,$
3533,クライン,"「グレイさん……なあ、あんた……
オレを銀蝶隊に誘った時、言ってくれたよな」",,,K-07,G-01,back-001,,,,,,,,,V-3533,,$
3534,クライン,"「『お前にしかできないことがある』『俺はお前が必要だ』……って。
あれ、嘘じゃないよな」",,,K-07,G-01,back-001,,,,,,,,,V-3534,,$
3535,クライン,"「オレ、すげー嬉しくて。誰かがちゃんとオレを見てくれて、
必要としてくれたのなんてあんたが初めてで……」",,,K-01,G-01,back-001,,,,,,,,,V-3535,,$
3536,クライン,「だから、オレはあんたのためにってここまでやってきて……」,,,K-07,G-01,back-001,,,,,,,,,V-3536,,$
3537,グレイ,"「……せやな。必要やで。
お前にしかできないことやと、今でも思うとる」",,,K-07,G-01,back-001,,,,,,,,,V-3537,,$
3538,グレイ,"「おまえの適合率は他の奴と比べて群を抜いてる。
ハレルヤの実験に最も貢献したんは、間違いなくクラインや」",,,K-07,G-01,back-001,,,,,,,,,V-3538,,$
3539,クライン,「っ、なら……！」,,,K-01,,back-001,,,,,,,,,V-3539,,$
3540,グレイ,"「ただ……勘違いしとるようやけど、俺はお前の『適合率』を評価しとるだけで、
お前個人の実力なんて一切興味は無いで」",,,K-01,G-03,back-001,,,,,,,,,V-3540,,$
3541,クライン,「……っ！」,,,K-06,G-03,back-001,,,,,,,,,V-3541,,$
3542,グレイ,「当然やろ。おまえより実力のある若手なんてうじゃうじゃおる」,,,K-06,G-01,back-001,,,,,,,,,V-3542,,$
3543,グレイ,"「何を期待しとったのかは知らんけど、
わざわざおまえを実力目的で取るバカがおるかっちゅう話や」",,,K-06,G-01,back-001,,,,,,,,,V-3543,,$
3544,グレイ,"「そもそもこの計画は使えん屑を俺が使えるように改良してやろうってモンや。
 お前は強くなれる、俺は昇進ができる。ホラ、利害の一致や」",,,K-06,G-02,back-001,,,,,,,,,V-3544,,$
3545,メイア,「……っ、クラインを何だと思ってるんですか！」,,,K-06,,back-001,,,,,,,,,,,$
3546,グレイ,「せやなあ……計画に必要な歯車、やな」,,,K-06,G-01,back-001,,,,,,,,,V-3546,,$
3547,グレイ,"「安心せえ。おまえの適合率は眼を見張るものがある。
完成したハレルヤを使えば、おまえに適うもんはおらんくなる」",,,K-06,G-02,back-001,,,,,,,,,V-3547,,$
3548,グレイ,「皆が憧れる『強者』におまえはなれるんや」,,,K-06,G-02,back-001,,,,,,,,,V-3548,,$
3549,グレイ,"「それに比べりゃ、自我なんて些細なもんやろ。
大丈夫、誰もそもそも『クライン・ロジエ』なんて見てへん」",,,K-06,G-01,back-001,,,,,,,,,V-3549,,$
3550,グレイ,"「見てるのは『銀蝶隊のエース様』や。
おまえそのものなんて、最初から誰も興味なんてあらへんよ」",,,K-06,G-01,back-001,,,,,,,,,V-3550,,$
3551,メイア,「そんなことない！　そう思っているのはあなただけでしょう！？」,,,K-06,G-01,back-001,,,,,,,,,,,$
3552,メイア,"「クラインは皆に親切で、街の人たちからはすごく慕われてる。
皆クラインを見れば、笑顔で手を振るの」",,,K-06,G-01,back-001,,,,,,,,,,,$
3553,メイア,「明るくて親しみやすいクラインを、みんなちゃんと愛してる」,,,K-06,G-01,back-001,,,,,,,,,,,$
3554,メイア,"「私だって……！　一緒にいると楽しくて、
抜けてるところも多いけど優しくて面倒見が良くて……」",,,K-06,G-01,back-001,,,,,,,,,,,$
3555,メイア,"「そんなクラインだったから、私は彼に惹かれた。
『強い軍人』じゃなくて、 『クライン』自身を好きになったの！」",,,K-06,G-01,back-001,,,,,,,,,,,$
3556,クライン,「……メイア……」,,,K-07,G-01,back-001,,,,,,,,,V-3556,,$
3557,メイア,「だから、これ以上……クラインを侮辱しないで。そんなの、私が許さない」,,G-01,,,back-001,,,,,,,,,,,$
3558,グレイ,"「……ハハ。侮辱やのうて、単なる事実を言うただけなんやけど。
まあええわ、 あんたとは話が合わん」",,G-01,,,back-001,,,,,,,,,V-3558,,$
3559,グレイ,"「お嬢ちゃんは、お姫様みたいやな。
王子様の呪いを愛の力で解こうとするお姫様」",,G-02,,,back-001,,,,,,,,,V-3559,,$
3560,グレイ,「……一番、虫酸が走るタイプや」,,G-05,,,back-001,,,,,,,,,V-3560,,$
3561,メイア,「……！」,,G-05,,,back-001,,,,,,,,SE-041,,,$
3562,グレイ,「話しすぎたわ。さっさと終わらそか」,,G-03,,,back-001,,,,,,,,,V-3562,,$
3563,クライン,「……待てよ」,,,K-08,G-03,back-001,,,,,,,,,V-3563,,$
3564,グレイ,「……ほお」,,,K-08,G-01,back-001,,,,,,,,,V-3564,,$
3565,クライン,"「メイアはやらせない。
……グレイさん、あんたにだけは絶対に」",,,K-08,G-01,back-001,,,,,,,,,V-3565,,$
3566,グレイ,"「……クッ……ハハハ！　なんや、何かの冗談か！？
おまえ、本気で俺とや り合おう思ってんのか！」",,,K-08,G-02,back-001,,,,,,,,,V-3566,,$
3567,グレイ,"「ハハッ……！　せやな、確かに俺はあんま前出えへんからな……！
あーおもしろ……」",,,K-08,G-02,back-001,,,,,,,,,V-3567,,$
3568,グレイ,「……あんま舐めんなよ」,,,K-08,G-05,back-001,,,,,,,,,V-3568,,$
3569,クライン,「メイアは下がってろ！」,,K-08,,,back-001,,,,,,,,,V-3569,,$
3570,メイア,「クライン……！」,,K-08,,,back-001,,,,,,,,,,,$
3571,クライン,"「……自分がどうすりゃいいとか、頭こんがらがっててよくわかんねえ。
けど ……」",,K-07,,,back-001,,,,,,,,,V-3571,,$
3572,クライン,"「『オレ』を好きだっつってくれたあんたのことは、諦めたくねえ。
だから……守らせてくれ」",,K-02,,,back-001,,,,,,,,,V-3572,,$
3573,メイア,「……うん」,,K-02,,,back-001,,,,,,,,,,,$
3574,クライン,「うおおおおっ！！」,,K-08,,,back-001/SE_textout,,,,,,,,SE-036,V-3574,,$
3575,グレイ,「中の下やな。そんな剣筋、ガキでも振れる」,,G-03,,,back-001,,,,,,,,,V-3575,,$
3576,クライン,「くっ……らあっ！！」,,K-09,,,back-001,,,,,,,,SE-031,V-3576,,$
3577,メイア,"（クライン……なんとかグレイさんの懐に飛び込もうとしてる。グレイさんが銃でクラインが剣な分、
距離があればあるほどクラインが不利だ）",,K-09,,,back-001,,,,,,,,,,,$
3578,メイア,"（でも……グレイさん、さっきからひらひら躱して絶対に距離を縮めない。
むしろ、クラインで遊んでるみたい）",,K-09,,,back-001,,,,,,,,,,,$
3579,グレイ,"「ククッ……ほれ、どうしたクライン！
こないに離れてたら攻撃なんて当たらへんで！」",,,G-01,K-09,back-001,,,,,,,,,V-3579,,$
3580,クライン,「ぐうっ……っあ！！」,,,G-01,K-09,back-001,,,,,,,,,V-3580,,$
3581,グレイ,「っと……ああ、今のは惜しかったなあ」,,,G-01,K-09,back-001,,,,,,,,SE-036,V-3581,,$
3582,クライン,「ちっ……」,,K-08,,,back-001,,,,,,,,,V-3582,,$
3583,クライン,"（だめだ、焦るな……焦って攻めたらあいつの思うつぼだ。
慎重に距離を取らないと……）",,K-08,,,back-001,,,,,,,,,V-3583,,$
3584,クライン,"（だけど、このままじゃいつまで経っても……
グレイさんのことだ、応援でも呼ばれてたら今度こそ……）",,K-08,,,back-001,,,,,,,,,V-3584,,$
3585,グレイ,「……そろそろやな」,,G-01,,,back-001,,,,,,,,,V-3585,,$
3586,クライン,「え……」,,K-08,,,back-001,,,,,,,,,V-3586,,$
3587,クライン,「っぶな……！」,,K-06,,,back-001,,,,Shake,,,,SE-031,V-3587,,$
3588,クライン,（でも、一瞬隙ができた。今なら──）,,K-08,,,back-001,,,,,,,,,V-3588,,$
3589,クライン,「ッ……！？」,,K-11,,,back-001,,,,,,,,SE-037,V-3589,,$
3590,メイア,「クライン！？」,,K-11,,,back-001,,,,,,,,,,,$
3591,クライン,「は……なんだ、なんで……いきなり目眩なんか……」,,K-11,,,back-001,,,,,,,,,V-3591,,$
3592,クライン,「が……っ！？」,,K-11,,,back-001,,,,Shake,,,,SE-031,V-3592,,$
3593,メイア,「ッ……！　クライン！！」,,K-11,,,back-001,,,,,,,,,,,$
3594,クライン,「……平気、だ。ちょっと、足に掠っただけ……」,,K-11,,,back-001,,,,,,,,,V-3594,,$
3595,グレイ,「……ほうら、ヤク切れや。もうまともに走るんもキツイやろ」,,,G-01,K-11,back-001,,,,,,,,,V-3595,,$
3596,クライン,「……は……っ？」,,,G-01,K-11,back-001,,,,,,,,,V-3596,,$
3597,グレイ,"「普段日常的にハレルヤを使うてるのが裏目に出たな。
薬が切れた状態でこんなに動いて、体が悲鳴上げるに決まっとる」",,,G-01,K-11,back-001,,,,,,,,,V-3597,,$
3598,グレイ,「おまえの体はもう、ハレルヤ無しじゃなーんもできへん」,,,G-01,K-11,back-001,,,,,,,,,V-3598,,$
3599,クライン,「っ……んだよ、それ……そんなの……っ」,,,G-01,K-11,back-001,,,,,,,,,V-3599,,$
3600,グレイ,「知らんやろなあ。言うてへんもん。ま、副作用の一種や」,,,G-01,K-11,back-001,,,,,,,,,V-3600,,$
3601,グレイ,"「ま、それでも頑張ったほうちゃうか？
少なくとも、無謀な戦いに身を投じ 精神力は中々やった」",,,G-01,K-11,back-001,,,,,,,,,V-3601,,$
3602,グレイ,"「今まで被験者、ご苦労さん。自分のおかげで良いデータが取れたわ。
あとは『本物』のハレルヤがどれだけの効果を及ぼすか……」",,,G-02,K-11,back-001,,,,,,,,,V-3602,,$
3603,グレイ,「クライン、自分にはまだ働いてもらうで。……俺の人形として」,,,G-01,K-11,back-001,,,,,,,,,V-3603,,$
3604,クライン,「ッ……クソ……なんで、なんで動かねえんだよ……！」,,,G-01,K-11,back-001,,,,,,,,,V-3604,,$
3605,グレイ,「おまえの存在は褄紅計画において、ほんまに大切な存在やった」,,,G-03,K-11,back-001,,,,,,,,,V-3605,,$
3606,グレイ,"「これで俺はもっと上へ行ける……軍の重要ポストに就くことやって夢やない。
ククッ……大きな権力がもう、目の前や」",,,G-01,K-11,back-001,,,,,,,,,V-3606,,$
3607,グレイ,「ほんと、自分らのお陰やわ。感謝せなあかんな」,,,G-02,K-11,back-001,,,,,,,,,V-3607,,$
3608,クライン,「ッ……！」,,,G-02,K-11,back-001,,,,,,,,,V-3608,,$
3609,メイア,（どうしよう、このままじゃ……クラインが！）,,,G-02,K-11,back-001,,,,,,,,,,,$
,,,,,,,,クラインの剣を取る,クラインを守る/end,,,,,,,,,$
3610,メイア,「……！」,,,G-02,K-11,back-001,,,Aonly,,,,,,,,$
3611,クライン,「っ、メイア……！？」,,K-06,,,back-001,,,Aonly,,,,,,V-3611,,$
3612,クライン,「お、おまえ何して……！」,,K-06,,,back-001,,,Aonly,,,,,,V-3612,,$
3613,メイア,「クラインは下がってて。……私が戦う」,,K-06,,,back-001,,,Aonly,,,,,SE-041,,,$
3614,クライン,「な、何言ってんだ。んなことできるわけ……」,,K-06,,,back-001,,,Aonly,,,,,,V-3614,,$
3615,グレイ,"「……ふはっ、ハハハハ！！
こりゃ傑作やわ、随分お転婆な姫さんやなあ！」",,G-02,,,back-001,,,Aonly,,,,,,V-3615,,$
3616,グレイ,「くくっ、ははっ……あーあ、おもしろ」,,G-02,,,back-001,,,Aonly,,,,,,V-3616,,$
3617,グレイ,「あんた、ええ子通り越してアホやろ」,,G-01,,,back-001,,,Aonly,,,,,,V-3617,,$
3618,グレイ,「ただのお嬢ちゃんが軍人に力で勝てると、本気で思うとるんか？」,,G-01,,,back-001,,,Aonly,,,,,,V-3618,,$
3619,メイア,「……それでも、何もしないで見てるよりはずっとマシだもの」,,G-01,,,back-001,,,Aonly,,,,,,,,$
3620,メイア,"「クラインが私を守ろうとしてくれたように、私だってクラインを守りたい。
クラインを失いたくないもの」",,G-01,,,back-001,,,Aonly,,,,,,,,$
3621,クライン,「……おまえ」,,K-05,,,back-001,,,Aonly,,,,,,V-3621,,$
3622,グレイ,「はは、心意気だけはいっちょ前やなあ。……けど、それで俺を斬れるんか？」,,G-01,,,back-001,,,Aonly,,,,,,V-3622,,$
3623,メイア,「っ……！」,,G-01,,,back-001,,,Aonly,,,,,,,,$
3624,グレイ,"「おお、おお。随分弱い剣筋やな。ままごとみたいや。
自分、ほんまに剣握ったこと無いな」",,G-01,,,back-001,,,Aonly,,,,,SE-036,V-3624,,$
3625,クライン,「メイア……ッもういい、やめろ！」,,K-06,,,back-001,,,Aonly,,,,,,V-3625,,$
3626,メイア,「……嫌」,,K-06,,,back-001,,,Aonly,,,,,,,,$
3627,メイア,"「ここで退いたらクラインはどうなるの？
またグレイさんに捕まって、そうしたらクラインがクラインで無くなっちゃうんでしょう？」",,K-06,,,back-001,,,Aonly,,,,,,,,$
3628,メイア,「……そんなの、私は絶対に嫌！」,,K-06,,,back-001,,,Aonly,,,,,,,,$
3629,メイア,"「私は絶対、クラインを諦めない！
私の大切な人を、これ以上傷つけさせない！」",,K-06,,,back-001,,,Aonly,,,,,,,,$
3630,クライン,「──！」,,K-06,,,back-001,,,Aonly,,,,,,V-3630,,$
3631,グレイ,「…………」,,G-03,,,back-001,,,Aonly,,,,,,V-3631,,$
3632,メイア,「っう──！」,,G-03,,,back-001,,,Aonly,,,,,SE-031,,,$
3633,グレイ,「ああすまん、間違えて狙い外してもうた。腕に掠っただけか……」,,G-03,,,back-001,,,Aonly,,,,,,V-3633,,$
3634,グレイ,「……ほんま、嫌やわ。薄々感じ取ったけど」,,G-05,,,back-001,,,Aonly,,,,,,V-3634,,$
3635,グレイ,「煩くて敵わん。おまえの喉に弾撃ち込んで喋れへんようにしたる」,,G-05,,,back-001,,,Aonly,,,,,,V-3635,,$
3636,メイア,「……！」,,G-05,,,back-001,,,Aonly,,,,,,,,$
3637,メイア,（しまった、さっきので剣を弾かれて……！）,,G-05,,,back-001,,,Aonly,,,,,,,,$
3638,グレイ,「！　あぶな……っ！」,,G-04,,,back-001,,,Aonly,,,,,SE-036,V-3638,,$
3639,グレイ,「……クライン」,,G-04,,,back-001,,,Aonly,,,,,,V-3639,,$
3640,メイア,「クライン……！」,,G-04,,,back-001,,,Aonly,,,,,,,,$
3641,クライン,「っはは……女の子に守られてばっかなんて、クライン様の名が廃るだろ」,,K-08,,,back-001,,,Aonly,,,,,,V-3641,,$
3642,クライン,「悪い、メイア。こんなダサいのオレらしくないよな」,,K-01,,,back-001,,,Aonly,,,,,,V-3642,,$
3643,メイア,「……！」,,K-01,,,back-001,,,Aonly,,,,,,,,$
3644,クライン,"「……もう少し、頑張ってみるよ。
あんたが好きで居てくれる『クライン』を、諦めないでみる」",,K-01,,,back-001,,,Aonly,,,,,,V-3644,,$
3645,メイア,「……！　うん……！」,,K-01,,,back-001,,,Aonly,,,,,,,,$
3646,グレイ,"「……今更立てる気力奮い起こしたとこで、戦える状況やないやろ。
毒は充分回っとるんやから」",,,G-05,K-01,back-001,,,Aonly,,,,,,V-3646,,$
3647,クライン,"「あんたの言う通り、ぼろぼろだよ。頭痛はひでえし、視界は目眩でぐらぐら してる。
気持ち悪いし、正直言えばさっさとぶっ倒れたい」",,,G-05,K-02,back-001,,,Aonly,,,,,,V-3647,,$
3648,クライン,「……けどな、ここで諦めるのはオレらしくねえ」,,,G-05,K-08,back-001,,,Aonly,,,,,,V-3648,,$
3649,クライン,「クライン様は、好きな女のためならどんな無理だって出来る男なんだよ！」,,,G-05,K-08,back-001,,,Aonly,,,,,,V-3649,,$
