,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
1662,メイア,（リートさんの吐息が当たって……ぞわぞわする）,,,,,still-005-a,,,,,,,,,,,$
1663,リート,「……痛くないか？」,,,,,still-005-a,,,,,,,,,V-1663,,$
1664,メイア,「だ……大丈夫です」,,,,,still-005-a,,,,,,,,,,,$
1665,リート,「そうか。……もう少しだけ、いいか？」,,,,,still-005-a,,,,,,,,,V-1665,,$
1666,メイア,「……はい」,,,,,still-005-a,,,,,,,,,,,$
1667,リート,「ん……」,,,,,still-005-a,,,,,,,,,V-1667,,$
1668,メイア,（……くらくらしてきた。……なんだか、 変な感じ……）,,,,,still-005-a,,,,,,,,,,,$
1669,リート,「は――……成程な。確かにこれは、麻薬だ」,,,,,still-005-a,,,,,,,,,V-1669,,$
1670,リート,"「飲めば飲むだけ、貪欲になる。
ただ……それは血に対してではなく……」",,,,,still-005-a,,,,,,,,,V-1670,,$
1671,メイア,「リート……さん？」,,,,,still-005-a,,,,,,,,,,,$
1672,リート,「……いや、なんでもない」,,,,,still-005-a/FO,,,,,,,,,V-1672,,$
1673,リート,"「辛かったろう、もう大丈夫だ。
……ありがとう、メイア」",M-03,L-01a/BU,,,back-005-night/FI,,,,,,,,,V-1673,,$
1674,メイア,「は、はい……リートさんは、大丈夫ですか？」,M-03,L-01a/BU,,,back-005-night,,,,,,,,,,,$
1675,リート,"「ああ。……すごいな。急速に力が巡ってくる感覚がする。
……これが、『黄金の血』の……『吸血鬼』の感覚か」",M-03,L-01/BU,,,back-005-night,,,,,,,,,V-1675,,$
1676,メイア,"「……今まで、『吸血鬼』になりたくなくて血を飲まなかったんですよね。
……私の血を飲んだせいで、リートさんは……」",M-04,L-01/BU,,,back-005-night,,,,,,,,,,,$
1677,リート,"「お前が気に病むことはない。
他の選択肢では、どちらにせよお前を失ってい た。……お前が俺の傍にあることを選んでくれて、俺も漸く決心がついたんだ」",M-04,L-01/BU,,,back-005-night,,,,,,,,,V-1677,,$
1678,リート,「……メイア」,M-04,L-02/BU,,,back-005-night,,,,,,,,,,,$
1679,メイア,「……っ」,M-03,L-02/BU,,,back-005-night,,,,,,,,,,,$
1680,リート,"「……お前が来てから、俺の世界は変わった。
俺はずっと一人で居るべきだと、それが当然だと信じていたのに……」",M-03,L-02/BU,,,back-005-night,,,,,,,,,V-1680,,$
1681,リート,「……お前が来てから、どんどん貪欲になっていく」,M-03,L-02/BU,,,back-005-night,,,,,,,,,V-1681,,$
1682,リート,"「色々な表情が見たい、喜ばせたい。……傍に居てほしいと。
まさか俺が、ここまで生きてきてこんな感情を抱く日が来るなんてな」",M-03,L-02/BU,,,back-005-night,,,,,,,,,V-1682,,$
1683,リート,「メイア。俺は――」,M-03,L-02/BU,,,back-005-night,,,,,,,BGM-034/FO,,V-1683,,$
1684,リート,「……！」,M-03,L-05/BU,,,back-005-night,,,,,,,,,V-1684,,$
1685,メイア,「……リートさん？」,M-10,L-05,,,back-005-night,,,,,,,,,,,$
1686,リート,「……外が騒がしい。こんなときに……少し待っていてくれ」,M-10,L-06,,,back-005-night,,,,,,,BGM-012/CI,SE-021,V-1686,,$
1687,メイア,「えっ……ま、待って下さい！」,M-05,,,,back-005-night/SO,,,,,,,,,,,$
1688,クライン,「……ッ！ あんた……」,,K-08,,,back-013-night/SI,,,,,,,,,V-1688,,$
1689,リート,「お前……軍の」,,,K-08,L-06,back-013-night,,,,,,,,,V-1689,,$
1690,リート,「軍人が不法侵入か？ 感心しないな」,,,K-08,L-06,back-013-night,,,,,,,,,V-1690,,$
1691,クライン,"「誰のものでもない廃墟に法もクソもあるかよ。
あんたこそ、何処の誰なんだ？ 調べさせてもらったが、森の奥に貴族が住んでるなんて情報どこにも無かった」",,,K-08,L-06,back-013-night,,,,,,,,,V-1691,,$
1692,クライン,"「俺は今日、命令であんたの身元を調べに来た。
……リート、だっけ？　あんた、 本当は何者だ？」",,,K-08,L-06,back-013-night,,,,,,,,,V-1692,,$
1693,リート,「……」,,,K-08,L-01a,back-013-night,,,,,,,,,V-1693,,$
1694,メイア,「……リートさん！」,M-04,,K-08,L-01a,back-013-night,,,,,,,,,,,$
1695,リート,「メイア……！　お前、待っていろと言ったろう」,M-04,,K-08,L-05,back-013-night,,,,,,,,,V-1695,,$
1696,クライン,「メイア……」,M-04,,K-05,L-05,back-013-night,,,,,,,,,V-1696,,$
1697,メイア,「……クライン？」,M-04,,K-05,L-05,back-013-night,,,,,,,,,,,$
1698,クライン,"「丁度いい。メイア、よく聞けよ。あんたの主人は普通じゃない。
森に住む貴族なんて、どの情報を参照しても見つからないんだ。そこの男は、身分を隠してここにいるんだよ」",M-04,K-08,,,back-013-night,,,,,,,,,V-1698,,$
1699,クライン,"「それに、名前だって……グレイさんが戸籍を調べてたけど、リートなんて名前 の貴族はいない。
いるとしたら……百年以上前の中流貴族だけだ」",M-04,K-08,,,back-013-night,,,,,,,,,V-1699,,$
1700,クライン,「リート・ベルネット……隣国の伯爵家の長男で、将来は国お抱えの通訳者にと期待されていた若い貴族」,M-04,K-08,,,back-013-night,,,,,,,,,V-1700,,$
1701,クライン,「……でも、そのリートはそこにいる男と同じ年の頃に死んでるんだ。家族全員、吸血鬼に喰われてな」,M-04,K-08,,,back-013-night,,,,,,,,,V-1701,,$
1702,メイア,「……！」,M-05,K-08,,,back-013-night,,,,,,,,,,,$
1703,メイア,"（そっか、これは……リートさんが人間だった頃の記録。
吸血鬼になってからはずっと隠れて生きてきたから……）",M-04,K-08,,,back-013-night,,,,,,,,,,,$
1704,クライン,"「ずっと昔に死んでる人間の名前を騙って、人目のつかないところで暮らして……
そんなの犯罪者か……『吸血鬼』しかいない」",M-04,K-05,,,back-013-night,,,,,,,,,V-1704,,$
1705,クライン,"「メイア、そいつは危険なんだ。
あんたのことは軍が責任を持って保護する。だから、オレと一緒に来い」",M-04,K-05,,,back-013-night,,,,,,,,,V-1705,,$
1706,メイア,「……行かない」,M-07,K-05,,,back-013-night,,,,,,,,,,,$
1707,クライン,「は……っ？　お前、オレの話聞いてたか？」,M-07,K-07,,,back-013-night,,,,,,,,,V-1707,,$
1708,メイア,「聞いてるよ。でも、リートさんが悪い人じゃないって言うのはずっと傍に居 た私が一番分かってる」,M-07,K-07,,,back-013-night,,,,,,,,,,,$
1709,メイア,「リートさんが人間でも、『吸血鬼』でも関係ない。私は、『リートさん』の傍に居たいから居るの」,M-07,K-07,,,back-013-night,,,,,,,,,,,$
1710,リート,「メイア……」,M-07,L-05,,,back-013-night,,,,,,,,,V-1710,,$
1711,クライン,"「……何言ってんだよ。おかしくなっちまったのか？
お前の主人は化け物かも しれないんだぞ！　それを――」",M-07,K-08,,,back-013-night,,,,,,,,,V-1711,,$
1712,クライン,「……待てよ。お前……その首筋、どうしたんだ」,M-07,K-05,,,back-013-night,,,,,,,,,V-1712,,$
1713,メイア,「……っ、これは……」,M-04,K-05,,,back-013-night,,,,,,,,,,,$
1714,クライン,「……そうか……お前……」,M-04,K-02,,,back-013-night,,,,,,,,,V-1714,,$
1715,クライン,「――おい、『吸血鬼』。お前がメイアを喰ったんだろ」,,,K-09,L-01,back-013-night,,,,,,,,,V-1715,,$
1716,リート,「……」,,,K-09,L-01a,back-013-night,,,,,,,,,V-1716,,$
1717,クライン,"「メイアを喰って、洗脳でもしたんだろ。そうやって永続的に食糧にするつもりだったのか？
……だから使用人として雇って、不自然じゃないよう貴族を名乗ってたのか」",,,K-08,L-01a,back-013-night,,,,,,,,,V-1717,,$
1718,メイア,「クライン違うの！　私は……っ」,M-04,,K-08,L-01a,back-013-night,,,,,,,,,,,$
1719,クライン,"「……なんで今まで気づかなかったんだ。
メイア、待ってろよ。死んでないならまだ可能性はある。オレが……」",M-04,,K-07,L-01a,back-013-night,,,,,,,,,V-1719,,$
1720,クライン,「――オレが、こいつを殺してやる」,M-04,,K-09,L-01a,back-013-night,,,,,,,,,V-1720,,$
1721,メイア,「クライン……！？」,M-06,,K-09,L-01a,back-013-night,,,,,,,,,,,$
1722,リート,「……成程な。それがお前達のやり方か」,,,K-09,L-01a,back-013-night,,,,,,,,,V-1722,,$
1723,クライン,「……何？」,,,K-08,L-01a,back-013-night,,,,,,,,,V-1723,,$
1724,リート,「俺を殺して、それで……メイアをどうするつもりだ」,,,K-08,L-01,back-013-night,,,,,,,,,V-1724,,$
1725,クライン,「保護するに決まってるだろ。身寄りが無いなら、それまでちゃんと軍で……」,,,K-08,L-01,back-013-night,,,,,,,,,V-1725,,$
1726,リート,「実験に使う、の間違いじゃないのか？」,,,K-08,L-01,back-013-night,,,,,,,,,V-1726,,$
1727,クライン,「……は？」,,,K-08,L-01,back-013-night,,,,,,,,,V-1727,,$
1728,リート,"「何も知られていないとでも思っているのか。
……お前たちが『黄金の血』を血眼になって探していることなぞ、
とうに耳に入っている」",,,K-08,L-01a,back-013-night,,,,,,,,,V-1728,,$
1729,クライン,"「『黄金の血』……？
……メイアが前に……」",,,K-07,L-01a,back-013-night,,,,,,,,,V-1729,,$
1730,リート,"「ふざけるな。貴様らがやっていることこそ非人道的だろう。
『吸血鬼』を目の敵にしているようだが、本当の鬼はどちらなのだろうな」",,,K-07,L-07,back-013-night,,,,,,,,,V-1730,,$
1731,クライン,"「……さっきから意味分からないことばっか言いやがって……
そうやって話題逸らそうって魂胆か？ そんな手に引っかかるほど馬鹿じゃねーよ」",,,K-09,L-07,back-013-night,,,,,,,,,V-1731,,$
1732,リート,「……隊員全員が知っているわけではないのか。なら、一番警戒すべきは……」,,,K-09,L-08,back-013-night,,,,,,,,,V-1732,,$
1733,グレイ,「あー、クライン。時間かかりすぎやわ」,,G-01,,,back-013-night,,,,,,,,,V-1733,,$
1734,クライン,「っ、グレイさん……！」,,,K-05,L-08,back-013-night,,,,,,,,,V-1734,,$
1735,リート,「……お前が首謀者か」,,,K-05,L-06,back-013-night,,,,,,,,,V-1735,,$
1736,グレイ,"「おお、おお。なんやけったいな雰囲気やなあ……
どうも、ベルネット伯爵。 今のご当主は自分でええんかな」",,,G-01,L-06,back-013-night,,,,,,,,,V-1736,,$
1737,グレイ,「……や、一家全滅で家も爵位も消失して、生き残りともカウントされてないんやから、今の自分は何者でもないか」,,,G-02,L-06,back-013-night,,,,,,,,,V-1737,,$
1738,リート,「……目的は、メイアか」,,,G-02,L-06,back-013-night,,,,,,,,,V-1738,,$
1739,グレイ,「おっ、流石物分りがいい。理性のある『吸血鬼』はラクでええね」,,,G-02,L-06,back-013-night,,,,,,,,,V-1739,,$
1740,グレイ,"「そういうことです。大切に使わせて頂くんで、譲ってもらえます？
せやなあ……譲ってくれるんなら、自分のことは目を瞑りましょう」",,,G-01,L-06,back-013-night,,,,,,,,,V-1740,,$
1741,クライン,「は……？　……何言ってんだよ、グレイさん」,,K-07,,,back-013-night,,,,,,,,,V-1741,,$
1742,グレイ,"「自分の戸籍を用意してもええ。
人として生きたいならそれ相応の用意をする。……悪い話やないと思うで」",,,G-01,L-06,back-013-night,,,,,,,,,V-1742,,$
1743,リート,「――断る。メイアは渡さない」,,,G-01,L-06,back-013-night,,,,,,,,,V-1743,,$
1744,グレイ,「……ま、せやろな」,,,G-01,L-06,back-013-night,,,,,,,,,V-1744,,$
1745,グレイ,"「これで上手くいったら良かったんやけど、ま、しゃーないわ。
大して期待もしてへんしな。……クライン」",,G-01,,,back-013-night,,,,,,,,,V-1745,,$
1746,クライン,「っ！」,,,G-01,K-05,back-013-night,,,,,,,,,V-1746,,$
1747,グレイ,"「メイア・レオミュールの捕獲、頼むで。最悪殺しても構わん。
鮮度が落ちるのは避けたいが、まあ何とかなるやろ」",,,G-01,K-05,back-013-night,,,,,,,,,V-1747,,$
1748,クライン,"「は……？　何、言ってんだよ。
メイアは保護対象で、殺すのは『吸血鬼』だろ？」",,,G-01,K-07,back-013-night,,,,,,,,,V-1748,,$
1749,グレイ,"「あー、ちゃうちゃう。お嬢ちゃんは『捕獲対象』や。
ちょっと珍しい血を持っててなあ……これがあれば、『ハレルヤ』が完成する」",,,G-02,K-07,back-013-night,,,,,,,,,V-1749,,$
1750,グレイ,「お前も、もっと強くなりたいやろ？」,,,G-01,K-07,back-013-night,,,,,,,,,V-1750,,$
1751,クライン,"「ま……待てよ、なんだよそれ。
俺はそんなの聞いてない。説明しろよ！」",,,G-01,K-09,back-013-night,,,,,,,,,V-1751,,$
1752,グレイ,「うるさ……ええから、はよ行きいや」,,,G-04,K-09,back-013-night,,,,,,,,,V-1752,,$
1753,グレイ,「……せや、折角やし新作の『ハレルヤ』 を使わせたる。これはこれでデータが取りたかったしな。――ほれ」,,,G-02,K-09,back-013-night,,,,,,,,,V-1753,,$
1754,グレイ,「せいぜい、頑張ってもらおか」,,,G-01,K-09,back-013-night,,,,,N-object-011,,,,V-1754,,$
1755,クライン,「っぐ、うぅ……っ！」,,K-11,,,back-013-night,,,,,,,,,V-1755,,$
1756,メイア,「クライン！？」,M-05,,,,back-013-night,,,,,,,,,,,$
1757,リート,「……様子がおかしい、あれは……」,M-05,L-06,,,back-013-night,,,,,,,,,V-1757,,$
1758,クライン,「…………」,M-05,K-11,,,back-013-night,,,,,,,,,V-1758,,$
1759,グレイ,"「さ、クライン。もう一度言うで。
お前のすべきことは『メイア・レオミュールの捕獲』や。
殺しても構わん。――行け」",M-05,,K-11,G-01,back-013-night,,,,,,,,,V-1759,,$
1760,クライン,「――！」,M-05,K-02a,,,back-013-night,,,,,,,,,V-1760,,$
1761,メイア,「え……っ」,M-05,K-02a,,,back-013-night,,,,,,,,,,,$
1762,リート,「っ、来い！」,M-05,L-06/magicOut,,,back-013-night/SE_textout,,,,,,,,SE-030,V-1762,,$
1763,グレイ,"「……ほー、異能か。移動系か？
まだ隠し持ってそうやな」",,G-01,,,back-013-night,,,,,,,,,V-1763,,$
1764,グレイ,「追え。とっとと見付けて捕まえてこい」,,G-03,,,back-013-night,,,,,,,,,V-1764,,$
1765,クライン,「……」,,K-02a,,,back-013-night,,,,,,,,SE-006,,,$
1766,グレイ,"「異能を使えるのが自分だけだと思わんことや、伯爵。
……今回の『ハレルヤ』 の出来は上々やからな」",,G-01,,,back-013-night/FO,,,,,,,BGM-012/FO,,V-1766,,$
1767,メイア,「っ……あ、あれ……ここ、お屋敷の中……？」,M-04,L-06/magicIn,,,back-015-night/FI,,,,,,,BGM-012/CI,SE-030,,,$
1768,リート,「……成程な」,M-04,L-05,,,back-015-night,,,,,,,,,V-1768,,$
1769,メイア,「リ、リートさん。これって……」,M-05,L-05,,,back-015-night,,,,,,,,,,,$
1770,リート,「異能だ。お前の血を飲んだお陰で扱えるようになったらしい。こういう感覚か……」,M-05,L-01,,,back-015-night,,,,,,,,,V-1770,,$
1771,メイア,「あの、クラインは……」,M-04,L-01,,,back-015-night,,,,,,,,,,,$
1772,リート,"「分からない。だが、原因は十中八九あの薬だ。
『ハレルヤ』と言ったか……完成していたとは」",M-04,L-01a,,,back-015-night,,,,,,,,,V-1772,,$
1773,リート,"「……テオドアが話していたんだ。人間に『吸血鬼』のような圧倒的な身体能力と異能を付与する実験を軍が行っていると。
あれがそうなんだろう。……随分非人道的なやり口であったが」",M-04,L-08,,,back-015-night,,,,,,,,,V-1773,,$
1774,リート,「あれを完成させるのに、お前の血が必要なんだろう。だからこうして、ここに乗り込んできた」,M-04,L-01,,,back-015-night,,,,,,,,,V-1774,,$
1775,メイア,「……私の血って……そんなものにも使えるんですか」,M-04,L-01,,,back-015-night,,,,,,,,,,,$
1776,リート,"「『吸血鬼』の能力に強く作用するからな。どんなものにも転用が効くんだろう。
……物のように扱って、虫唾が走ることこの上ないが」",M-04,L-06,,,back-015-night,,,,,,,,,V-1776,,$
1777,リート,「しかし……参ったな。これからどうしたものか……せめてテオドアが戻ってきてくれれば……」,M-04,L-01a,,,back-015-night,,,,,,,,,V-1777,,$
1778,クライン,「……」,M-04,K-02a,,,back-015-night,,,,,,,,SE-021,V-1778,,$
1779,メイア,「あ……！」,M-06,K-02a,,,back-015-night,,,,,,,,,,,$
1780,リート,「……仕方あるまい」,M-06,L-04,,,back-015-night,,,,,,,,,V-1780,,$
1781,メイア,「リートさん、何を……？」,M-04,L-04,,,back-015-night,,,,,,,,,,,$
1782,リート,"「逃げているだけではどうにもならないだろう。
……俺から離れるなよ、メイア」",M-04,L-06,,,back-015-night,,,,,,,,,V-1782,,$
1783,クライン,「……『吸血鬼』」,,,L-06,K-02a,back-015-night,,,,,,,,,V-1783,,$
1784,リート,「自我も失われているのか……あの男、鬼よりも鬼らしい」,,,L-03,K-02a,back-015-night,,,,,,,,,V-1784,,$
1785,リート,"「クライン、と言ったか。殺しはしない。
それは、彼女も望んでいないからな」",,,L-01,K-02a,back-015-night,,,,,,,,,V-1785,,$
1786,リート,「――来い。お前の異能とやらと、戦ってやる」,,,L-07,K-02a,back-015-night,,,,,,,,,V-1786,,$
1787,クライン,「……ッ！」,,,L-07,K-02a,back-015-night,,,,,,efect-01,,SE-032,V-1787,,$
1788,クライン,「っく……」,,K-11,,,back-015-night,,,,,,,,,V-1788,,$
1789,リート,「……なんだ、その程度か」,,,K-11,L-06,back-015-night,,,,,,,,,V-1789,,$
1790,クライン,「ッ……ハァッ！」,,,K-09a,L-06,back-015-night,,,,,,,,,V-1790,,$
1791,リート,「……ッ！」,,L-06a,,,back-015-night,,,,,,efect-02,,SE-033,V-1791,,$
1792,メイア,（……リートさんの炎が、クラインの雷を飲みこんで……）,M-05,,,,back-015-night,,,,,,,,,,,$
1793,メイア,"（クラインはあんなに必死そうなのに、リートさんは表情一つ変えてない……
あれが、『吸血鬼』のリートさんの力なんだ）",M-05,,,,back-015-night,,,,,,,,,,,$
1794,クライン,「っは……はあッ……」,,K-11,,,back-015-night,,,,,,,,,V-1794,,$
1795,リート,「……負荷がかかりすぎている。そのまま無理に異能を使えば死ぬぞ」,,,K-11,L-01,back-015-night,,,,,,,,,V-1795,,$
1796,クライン,「ぐっ……うぅ……」,,,K-11,L-01,back-015-night,,,,,,,,,V-1796,,$
1797,リート,"「薬が未完成なのが幸いしたな。自我も戻りつつある。
……もう止めておけ、 お前では俺に勝てない」",,,K-11,L-01,back-015-night,,,,,,,,,V-1797,,$
1798,クライン,「ッ……吸、血鬼……！」,,,K-11,L-01,back-015-night,,,,,,,,,V-1798,,$
1799,リート,「……」,,,K-11,L-01a,back-015-night,,,,,,,,,V-1799,,$
1800,グレイ,「――流石『吸血鬼』。人工物じゃまだ敵わない……か」,,G-01,,,back-015-night,,,,,,,,,V-1800,,$
1801,メイア,（グレイさん……！　誰も気付いてないみたい……）,M-05,G-01,,,back-015-night,,,,,,,,,,,$
1802,グレイ,「……ククッ」,M-05,G-01,,,back-015-night,,,,,,,,,V-1802,,$
1803,メイア,「……！」,M-05,G-01,,,back-015-night,,,,,N-object-012,,,,,,$
,,,,,,,back-015-night,リートを庇う/end,声を上げる,,,,,,,,,$
1804,メイア,「リートさんッ……！」,M-08,G-01,,,back-015-night,,,Aonly,,,,,,,,$
1805,リート,「……！？」,M-08,L-05,,,back-015-night/SE_textout,,,Aonly,,,,,SE-031,V-1805,,$
1806,メイア,「っう……」,M-09,L-05,,,back-015-night,,,Aonly,,,,,,,,$
1807,リート,「……メイア？」,M-09,L-05,,,back-015-night,,,Aonly,,,,,,,,$
1808,メイア,「リ……リートさん……よかった、です」,M-02,L-05,,,back-015-night,,,Aonly,,,,,,,,$
1809,リート,「な……何を、言って……おまえ、どうして」,M-02,L-05,,,back-015-night,,,Aonly,,,,,,V-1809,,$
1810,リート,「メイア、おい……メイア！」,M-02,L-06,,,back-015-night,,,Aonly,,,,,,V-1810,,$
1811,グレイ,"「クッ……ハハハッ！
いやあ、予想通りに事が進むと気持ちええな」",,,L-06,G-02,back-015-night,,,Aonly,,,,,,V-1811,,$
1812,グレイ,"「お嬢ちゃんは分かりやすくてええ。
本人を狙うより、伯爵を狙ったほうが確実……ホント、裏切らんやっちゃな」",,,L-06,G-01,back-015-night,,,Aonly,,,,,,V-1812,,$
1813,リート,「……ッ……」,,,L-05,G-01,back-015-night,,,Aonly,,,,,,V-1813,,$
1814,グレイ,「さて伯爵。お嬢ちゃんのこと、渡してくれます？ もういらんでしょ。どうせすぐ死にますよ」,,,L-05,G-01,back-015-night,,,Aonly,,,,,,V-1814,,$
1815,グレイ,「あ、ついでにクラインの方も引き取らせてくださいね」,,,L-05,G-01,back-015-night,,,Aonly,,,,,,V-1815,,$
1816,リート,「……貴様」,,,L-06,G-01,back-015-night,,,Aonly,,,,,,V-1816,,$
1817,グレイ,"「……あれ、伯爵。どうしました？
……ああ、もしかして……怒ってます？」",,,L-06,G-06,back-015-night,,,Aonly,,,,,,V-1817,,$
1818,メイア,「……リート、さん……」,M-09,,L-06,G-06,back-015-night,,,Aonly,,,,,,,,$
1819,グレイ,"「くッ……ハハハ！　人間と『吸血鬼』の愛！
まるで恋愛小説や。おもろいなあ！」",,G-02,,,back-015-night,,,Aonly,,,,,,V-1819,,$
1820,グレイ,"「ま、そんなの叶うわけあらへん。伯爵、あんたはもっと『吸血鬼』として賢い奴やと思うとったんですけどね。
やっぱり色恋はアカンなぁ、色んな機能が鈍くなる」",,G-01,,,back-015-night,,,Aonly,,,,,,V-1820,,$
1821,グレイ,「はあ、愉快愉快。おもろいもん見させてもろて――」,,G-02,,,back-015-night/SE_textout,,,Aonly,efect-02,,,BGM-012/FO,SE_033,V-1821,,$
1822,リート,「……黙れ」,,L-06,,,back-015-night,,,Aonly,,,,,,V-1822,,$
1823,グレイ,「……な……」,,G-06,,,back-015-night/SE_textout,,,Aonly,,,,,SE-007,V-1823,,$
1824,リート,"「……メイア、メイア。
……おい、返事をしてくれ」",,L-03,,,back-015-night,,,Aonly,,,,BGM-025/CI,,V-1824,,$
1825,リート,"「……俺の傍に居てくれると、言ったろう。
……メイア、なあ。……メイア」",,L-02,,,back-015-night,,,Aonly,,,,,,V-1825,,$
1826,リート,「……ッ」,,L-03,,,back-015-night,,,Aonly,,,,,,V-1826,,$
1827,リート,「俺は……俺はまた、大切なものを……」,,L-03,,,back-015-night,,,Aonly,,,,,,V-1827,,$
1828,リート,「……俺が、出会わなければ……」,,L-03,,,back-015-night,,,Aonly,,,,,,V-1828,,$
1829,リート,「……すまない、メイア」,,L-03,,,back-015-night,,,Aonly,,,,,,V-1829,,$
1830,,BADEND3.孤独,,,,,,,,Aonly,,,,BGM-025/FO,,,,$
1831,メイア,「リートさんっ、後ろ！」,M-07,G-01,,,back-015-night,,,Bonly,,,,BGM-012/CI,,,,$
1832,リート,「ッ！」,M-07,L-06,,,back-015-night,,,Bonly,efect-02,,,,SE-033,V-1832,,$
1833,グレイ,"「うわっ……ちちち！
あかん、ばれてもうた」",,,L-06,G-06,back-015-night,,,,,,,,,V-1833,,$
1834,リート,「……お前」,,,L-06,G-06,back-015-night,,,,,,,,,V-1834,,$
1835,グレイ,"「やー、流石『吸血鬼』はお強いですなあ。
うちのクラインがこんなにもぼろぼろにされてまうなんて」",,,L-06,G-01,back-015-night,,,,,,,,,V-1835,,$
1836,メイア,「グ……グレイさん。どうして……クラインは……」,M-04,,L-06,G-01,back-015-night,,,,,,,,,,,$
1837,グレイ,「……ああ。もしかしてお嬢ちゃん、クラインに同情でもしてるんか」,M-04,,L-06,G-06,back-015-night,,,,,,,,,V-1837,,$
1838,グレイ,"「そんなもん、こいつにかける必要は無いで。
こいつはただの被検体。薬の効果を見るための道具に過ぎん」",M-04,,L-06,G-01,back-015-night,,,,,,,,,V-1838,,$
1839,メイア,「そんな……！」,M-04,,L-06,G-01,back-015-night,,,,,,,,,,,$
1840,リート,"「……つくづく下衆な男だな。
そんなことでよく『吸血鬼』を化け物扱いできたものだ」",,,L-06,G-01,back-015-night,,,,,,,,,V-1840,,$
1841,グレイ,「そら、当たり前やろ。化け物に化け物言うて何が悪いんや」,,,L-06,G-02,back-015-night,,,,,,,,,V-1841,,$
1842,グレイ,"「……しかし、伯爵。随分お強い力を持ってることで。
それが噂の『黄金の血』 ですか？」",,,L-06,G-01,back-015-night,,,,,,,,,V-1842,,$
1843,リート,「……」,,,L-06,G-01,back-015-night,,,,,,,,,V-1843,,$
1844,グレイ,"「後天的に『吸血鬼』になった自分が、
純血種を凌駕するほどの力を持てるはずがない……
お嬢ちゃんの血、飲んだんやろ？」",,,L-06,G-04,back-015-night,,,,,,,,,V-1844,,$
1845,グレイ,"「結局、自分も同じ。
ただ力を求めて『黄金の血』を狙う他の『吸血鬼』と何も変わらん。……勿論、俺ともな」",,,L-06,G-01,back-015-night,,,,,,,,,V-1845,,$
1846,リート,「……そうだな。彼女に何かを求めているという点では、俺もお前達と変わらない」,,,L-01a,G-01,back-015-night,,,,,,,,,V-1846,,$
1847,リート,「だが、俺が欲しいのは――彼女そのものだ」,,,L-01,G-01,back-015-night,,,,,,,,,V-1847,,$
1848,リート,"「彼女に傍に居てほしい。俺の隣で笑っていてほしい……
だから俺は、彼女の血を飲んだんだ。メイアと共に在れる未来を望むために」",,,L-01,G-01,back-015-night,,,,,,,,,V-1848,,$
1849,グレイ,「……ハッ。なんや、それ。そんなもんあるわけ無いやろ」,,,L-01,G-02,back-015-night,,,,,,,,,V-1849,,$
1850,グレイ,"「喰う側と喰われる側。自分らの間にあるのはそれだけや。
その感情やって、捕食対象として抱いているに過ぎん」",,,L-01,G-01,back-015-night,,,,,,,,,V-1850,,$
1851,メイア,「……違います」,M-07,,,,back-015-night,,,,,,,,,,,$
1852,グレイ,「は……？」,M-07,G-03,,,back-015-night,,,,,,,,,V-1852,,$
1853,メイア,"「リートさんは、そんな人じゃないです。
人を襲わないように自分がずっと苦 しむような……優しい、人なんです」",M-07,G-03,,,back-015-night,,,,,,,,,,,$
1854,メイア,"「私はそんな優しいリートさんだから傍に居たいと思ったし、支えたいと思ったんです。
だから、何も知らないくせにそんなこと言わないで下さい」",M-07,G-03,,,back-015-night,,,,,,,,,,,$
1855,グレイ,「……自分、腹立つな」,M-07,G-07,,,back-015-night,,,,,,,,,V-1855,,$
1856,グレイ,"「もうええわ。自分らと話してもずっと平行線……
時間の無駄や。さっさと死んでもらおか」",M-07,G-05,,,back-015-night,,,,,,,,,V-1856,,$
1857,リート,「メイア、下がっていろ」,M-07,,G-05,L-06,back-015-night,,,,,,,,,V-1857,,$
1858,グレイ,「……厄介やな、『黄金の血』」,,,G-07,L-06,back-015-night,,,,,,,,,V-1858,,$
1859,グレイ,「……やけど、『ハレルヤ』を使うたらどうなるんやろうな」,,,G-01,L-06,back-015-night,,,,,,,,,V-1859,,$
1860,グレイ,"「ずっと気になってたんや。
人間に『吸血鬼』の力を付与する『ハレルヤ』を
『吸血鬼』に入れたらどうなるんか……」",,,G-01,L-06,back-015-night,,,,,,,,,V-1860,,$
1861,グレイ,「大方、脳細胞に異常をきたして死ぬか、異能に影響があるかやろうけど……目の前にちょうど、良い被検体がおった」,,,G-01,L-06,back-015-night,,,,,,,,,V-1861,,$
1862,グレイ,「他の『吸血鬼』よりも強いんやろ？　やったら……せいぜい役立ってもらおか」,,,G-02,L-06,back-015-night,,,,,,,,,V-1862,,$
1863,メイア,「リートさん……！」,M-06,,G-02,L-06,back-015-night,,,,,,,,,,,$
1864,リート,「ッ……！」,M-06,,G-02,L-06,back-015-night/SE_textout,,,,,,efect-03,,SE-015,V-1864,,$
1865,グレイ,「……あ？」,,G-04,,,back-015-night,,,,,,,,,V-1865,,$
1866,クライン,「……待てよ、グレイさん。オレ、あんたに聞きたいことが山程あんだけど」,,,G-04,K-08,back-015-night,,,,,,,,,V-1866,,$
1867,グレイ,「後にせえ」,,,G-04,K-08,back-015-night,,,,,,,,,V-1867,,$
