,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
218,クライン,「でも、道に迷ってんのは本当だろ？　道案内くらいさせてくれ」,M-07/M-05,K-01,,,back-007,,,,,,,,,V-0218,,$
219,メイア,「……」,M-04,K-01,,,back-007,,,,,,,,,,,$
220,クライン,"「頼むよ、流石に一日仕事してないってのはマズイ。
報告書に書くことがなくなるからな」",M-04,K-07,,,back-007,,,,,,,,,V-0220,,$
221,クライン,「グレイさん、説教長くてメンドいんだよ」,M-04,K-07,,,back-007,,,,,,,,,V-0221,,$
222,メイア,（凄く軽い人だけど……軍人なのは本当みたい）,M-04,K-07,,,back-007,,,,,,,,,,,$
223,メイア,（実際、道には迷ってたし……）,M-04,K-07,,,back-007,,,,,,,,,,,$
224,メイア,「……商店街に戻ろうとしてたんです。でも、道が分からなくて……」,M-01,K-07,,,back-007,,,,,,,,,,,$
225,クライン,「おっ！　商店街か、いいぜ。バッチリ案内してやる」,M-01,K-03,,,back-007,,,,,,,,,V-0225,,$
226,メイア,"「ほ、本当に案内だけですよね？
私、あなたとお茶しに行く気は無いですからね」",M-04,K-03,,,back-007,,,,,,,,,,,$
227,クライン,「分かってる分かってる！　まっすぐ商店街に行くよ」,M-04,K-05,,,back-007,,,,,,,,,V-0227,,$
228,クライン,「……だけど、道中ちょっと話すくらいはいいだろ？」,M-04,K-03,,,back-007,,,,,,,,,V-0228,,$
229,クライン,"「変な話じゃなくてさ、街の説明とか。詳しくないんだろ？
あんた、さてはアイン初心者だろ」",M-04,K-01,,,back-007,,,,,,,,,V-0229,,$
230,メイア,「それは……まあ、はい」,M-04,K-01,,,back-007,,,,,,,,,,,$
231,クライン,"「よしっ、決まり！　それじゃ、タウンガイドは任せな！
最高に楽しいひとときにしてやるよ！」",M-04,K-03,,,back-007/SO,,,,,,,,,V-0231,,$
232,クライン,「──ほい、到着！　ここは分かるだろ？」,M-04,K-01,,,back-006/SI,,,,,,,,SE-006,V-0232,,$
233,メイア,「あ……！」,M-05,K-01,,,back-006,,,,,,,,,,,$
234,メイア,（さっきのところだ！良かった、戻ってこれた！）,M-02,K-01,,,back-006,,,,,,,,,,,$
235,メイア,"（ちょっと不安だったけど、ちゃんと案内してくれたし、
途中色んなお店のことも教えてくれたし……
少し軽い、良い人だったな）",M-01,K-01,,,back-006,,,,,,,,,,,$
236,メイア,"「あの、ありがとう！
私、全然街のこと分からなかったから……」",M-01,K-01,,,back-006,,,,,,,,,,,$
237,クライン,"「いいって、これくらい。それに、困ってる人助けるのは
軍人の大事な仕事だからな」",M-01,K-03,,,back-006,,,,,,,,,V-0237,,$
238,メイア,"（そっか、忘れてたけど……
この人、軍人さんなんだよね）",M-01,K-03,,,back-006,,,,,,,,,,,$
239,メイア,"（……でも、普通の軍服と違うような。
真っ白な軍服……見たことないな）",M-04,K-03,,,back-006,,,,,,,,,,,$
240,クライン,「メイア。あんた、街にはまた来るんだろ？」,M-04,K-01,,,back-006,,,,,,,,,V-0240,,$
241,メイア,「あ……うん。買い出しに来ないとだから」,M-04,K-01,,,back-006,,,,,,,,,,,$
242,クライン,"「それじゃ、そのときはまた声かけて。
俺が案内してやるよ」",M-04,K-01,,,back-006,,,,,,,,,V-0242,,$
243,メイア,「え？平気だよ、今日教えてもらったし」,M-10,K-01,,,back-006,,,,,,,,,,,$
244,クライン,"「おいおい、街を舐めんなよ。
同じような外観の店が並んでて、それに人も多い」",M-10,K-05,,,back-006,,,,,,,,,V-0244,,$
245,クライン,「今日だって、人の波に流されてあんなとこいたんじゃないのか？」,M-10,K-01,,,back-006,,,,,,,,,V-0245,,$
246,メイア,「う……」,M-04,K-01,,,back-006,,,,,,,,,,,$
247,メイア,（反論できない……）,M-04,K-01,,,back-006,,,,,,,,,,,$
248,クライン,"「そういう時が一番変な輩にも絡まれやすい。
メイアが慣れるまで、俺に護衛させてくれないか？」",M-04,K-01,,,back-006,,,,,,,,,V-0248,,$
249,メイア,「……そういうことなら」,M-01,K-01,,,back-006,,,,,,,,,,,$
250,クライン,"「俺としても、可愛い子は逃がしたくないからな！
なっ、頼むよ！」",M-01,K-03,,,back-006,,,,,,,,,V-0250,,$
251,メイア,（……この人が『変な輩』じゃないの？）,M-04,K-03,,,back-006/FO,,,,,,,,BGM-003/FO,,,$
,,,,,,,,,,,,,,,,,,$
,,,,,,,,,,,,,,,,,,$
,,,,,,,,,,,,,,,,,,$
,メイア,「そうだ、折角街に来たんだし、何か買っておこうかな」,M-01,,,,back-006/FI,,,,,,,,,,"プロローグ後、買い物ゲームプレイ後に一回のみ発生。
このイベント後買い物ができるようになります。",$
,メイア,「良さそうなのがあれば差し入れもできるし……少し見てみよう」,M-01,,,,back-006,,,,,,,,,,,$
,,,,,,,,,,,,,,,,,"以後買い物画面に以降。
以降は通常通り。",$
